Azodicarboxylates,Phosphines,Temperatures,Phosphine Equiv,Azadicarboxylate Equiv.,N-Boc Pyrrolidine,Solvents
DCAD,TPTP,35,1.05,1.05,1.2,MeCN
DCAD,TPTP,35,1.05,1.05,1.2,PhMe
DCAD,TPTP,35,1.05,1.05,1.2,EtOAc
DCAD,TPTP,35,1.05,1.2,0.95,2-MeTHF
DCAD,TPTP,35,1.05,1.2,0.95,MeCN
DCAD,TPTP,35,1.05,1.2,0.95,PhMe
DCAD,TPTP,35,1.05,1.2,0.95,EtOAc
DCAD,TPTP,35,1.05,1.2,1.05,2-MeTHF
DCAD,TPTP,35,1.05,1.2,1.05,MeCN
DCAD,TPTP,35,1.05,1.2,1.05,PhMe
DCAD,TPTP,35,1.05,1.2,1.05,EtOAc
DCAD,TPTP,35,1.05,1.2,1.2,2-MeTHF
DCAD,TPTP,35,1.05,1.2,1.2,MeCN
DCAD,TPTP,35,1.05,1.2,1.2,PhMe
DCAD,TPTP,35,1.05,1.2,1.2,EtOAc
DCAD,TPTP,35,1.05,1.4,0.95,2-MeTHF
DCAD,TPTP,35,1.05,1.4,0.95,MeCN
DCAD,TPTP,35,1.05,1.4,0.95,PhMe
DCAD,TPTP,35,1.05,1.4,0.95,EtOAc
DCAD,TPTP,35,1.05,1.4,1.05,2-MeTHF
DCAD,TPTP,35,1.05,1.4,1.05,MeCN
DCAD,TPTP,35,1.05,1.4,1.05,PhMe
DCAD,TPTP,35,1.05,1.4,1.05,EtOAc
DCAD,TPTP,35,1.05,1.4,1.2,2-MeTHF
DCAD,TPTP,35,1.05,1.4,1.2,MeCN
DCAD,TPTP,35,1.05,1.4,1.2,PhMe
DCAD,TPTP,35,1.05,1.4,1.2,EtOAc
DCAD,TPTP,35,1.2,1.05,0.95,2-MeTHF
DCAD,TPTP,35,1.2,1.05,0.95,MeCN
DCAD,TPTP,35,1.2,1.05,0.95,PhMe
DCAD,TPTP,35,1.2,1.05,0.95,EtOAc
DCAD,TPTP,35,1.2,1.05,1.05,2-MeTHF
DCAD,TPTP,35,1.2,1.05,1.05,MeCN
DCAD,TPTP,35,1.2,1.05,1.05,PhMe
DCAD,TPTP,35,1.2,1.05,1.05,EtOAc
DCAD,TPTP,35,1.2,1.05,1.2,2-MeTHF
DCAD,TPTP,35,1.2,1.05,1.2,MeCN
DCAD,TPTP,35,1.2,1.05,1.2,PhMe
DCAD,TPTP,35,1.2,1.05,1.2,EtOAc
DCAD,TPTP,35,1.2,1.2,0.95,2-MeTHF
DCAD,TPTP,35,1.2,1.2,0.95,MeCN
DCAD,TPTP,35,1.2,1.2,0.95,PhMe
DCAD,TPTP,35,1.2,1.2,0.95,EtOAc
DCAD,TPTP,35,1.2,1.2,1.05,2-MeTHF
DCAD,TPTP,35,1.2,1.2,1.05,MeCN
DCAD,TPTP,35,1.2,1.2,1.05,PhMe
DCAD,TPTP,35,1.2,1.2,1.05,EtOAc
DCAD,TPTP,35,1.2,1.2,1.2,2-MeTHF
DCAD,TPTP,35,1.2,1.2,1.2,MeCN
DCAD,TPTP,35,1.2,1.2,1.2,PhMe
DCAD,TPTP,35,1.2,1.2,1.2,EtOAc
DCAD,TPTP,35,1.2,1.4,0.95,2-MeTHF
DCAD,TPTP,35,1.2,1.4,0.95,MeCN
DCAD,TPTP,35,1.2,1.4,0.95,PhMe
DCAD,TPTP,35,1.2,1.4,0.95,EtOAc
DCAD,TPTP,35,1.2,1.4,1.05,2-MeTHF
DCAD,TPTP,35,1.2,1.4,1.05,MeCN
DCAD,TPTP,35,1.2,1.4,1.05,PhMe
DCAD,TPTP,35,1.2,1.4,1.05,EtOAc
DCAD,TPTP,35,1.2,1.4,1.2,2-MeTHF
DCAD,TPTP,35,1.2,1.4,1.2,MeCN
DCAD,TPTP,35,1.2,1.4,1.2,PhMe
DCAD,TPTP,35,1.2,1.4,1.2,EtOAc
DCAD,TPTP,35,1.4,1.05,0.95,2-MeTHF
DCAD,TPTP,35,1.4,1.05,0.95,MeCN
DCAD,TPTP,35,1.4,1.05,0.95,PhMe
DCAD,TPTP,35,1.4,1.05,0.95,EtOAc
DCAD,TPTP,35,1.4,1.05,1.05,2-MeTHF
DCAD,TPTP,35,1.4,1.05,1.05,MeCN
DCAD,TPTP,35,1.4,1.05,1.05,PhMe
DCAD,TPTP,35,1.4,1.05,1.05,EtOAc
DCAD,TPTP,35,1.4,1.05,1.2,2-MeTHF
DCAD,TPTP,35,1.4,1.05,1.2,MeCN
DCAD,TPTP,35,1.4,1.05,1.2,PhMe
DCAD,TPTP,35,1.4,1.05,1.2,EtOAc
DCAD,TPTP,35,1.4,1.2,0.95,2-MeTHF
DCAD,TPTP,35,1.4,1.2,0.95,MeCN
DCAD,TPTP,35,1.4,1.2,0.95,PhMe
DCAD,TPTP,35,1.4,1.2,0.95,EtOAc
DCAD,TPTP,35,1.4,1.2,1.05,2-MeTHF
DCAD,TPTP,35,1.4,1.2,1.05,MeCN
DCAD,TPTP,35,1.4,1.2,1.05,PhMe
DCAD,TPTP,35,1.4,1.2,1.05,EtOAc
DCAD,TPTP,35,1.4,1.2,1.2,2-MeTHF
DCAD,TPTP,35,1.4,1.2,1.2,MeCN
DCAD,TPTP,35,1.4,1.2,1.2,PhMe
DCAD,TPTP,35,1.4,1.2,1.2,EtOAc
DCAD,TPTP,35,1.4,1.4,0.95,2-MeTHF
DCAD,TPTP,35,1.4,1.4,0.95,MeCN
DCAD,TPTP,35,1.4,1.4,0.95,PhMe
DCAD,TPTP,35,1.4,1.4,0.95,EtOAc
DCAD,TPTP,35,1.4,1.4,1.05,2-MeTHF
DCAD,TPTP,35,1.4,1.4,1.05,MeCN
DCAD,TPTP,35,1.4,1.4,1.05,PhMe
DCAD,TPTP,35,1.4,1.4,1.05,EtOAc
DCAD,TPTP,35,1.4,1.4,1.2,2-MeTHF
DCAD,TPTP,35,1.4,1.4,1.2,MeCN
DCAD,TPTP,35,1.4,1.4,1.2,PhMe
DCAD,TPTP,35,1.4,1.4,1.2,EtOAc
DCAD,PCy3,5,1.05,1.05,0.95,2-MeTHF
DCAD,PCy3,5,1.05,1.05,0.95,MeCN
DCAD,PCy3,5,1.05,1.05,0.95,PhMe
DCAD,PCy3,5,1.05,1.05,0.95,EtOAc
DCAD,PCy3,5,1.05,1.05,1.05,2-MeTHF
DCAD,PCy3,5,1.05,1.05,1.05,MeCN
DCAD,PCy3,5,1.05,1.05,1.05,PhMe
DCAD,PCy3,5,1.05,1.05,1.05,EtOAc
DCAD,PCy3,5,1.05,1.05,1.2,2-MeTHF
DCAD,PCy3,5,1.05,1.05,1.2,MeCN
DCAD,PCy3,5,1.05,1.05,1.2,PhMe
DCAD,PCy3,5,1.05,1.05,1.2,EtOAc
DCAD,PCy3,5,1.05,1.2,0.95,2-MeTHF
DCAD,PCy3,5,1.05,1.2,0.95,MeCN
DCAD,PCy3,5,1.05,1.2,0.95,PhMe
DCAD,PCy3,5,1.05,1.2,0.95,EtOAc
DCAD,PCy3,5,1.05,1.2,1.05,2-MeTHF
DCAD,PCy3,5,1.05,1.2,1.05,MeCN
DCAD,PCy3,5,1.05,1.2,1.05,PhMe
DCAD,PCy3,5,1.05,1.2,1.05,EtOAc
DCAD,PCy3,5,1.05,1.2,1.2,2-MeTHF
DCAD,PCy3,5,1.05,1.2,1.2,MeCN
DCAD,PCy3,5,1.05,1.2,1.2,PhMe
DCAD,PCy3,5,1.05,1.2,1.2,EtOAc
DCAD,PCy3,5,1.05,1.4,0.95,2-MeTHF
DCAD,PCy3,5,1.05,1.4,0.95,MeCN
DCAD,PCy3,5,1.05,1.4,0.95,PhMe
DCAD,PCy3,5,1.05,1.4,0.95,EtOAc
DCAD,PCy3,5,1.05,1.4,1.05,2-MeTHF
DCAD,PCy3,5,1.05,1.4,1.05,MeCN
DCAD,PCy3,5,1.05,1.4,1.05,PhMe
DCAD,PCy3,5,1.05,1.4,1.05,EtOAc
DCAD,PCy3,5,1.05,1.4,1.2,2-MeTHF
DCAD,PCy3,5,1.05,1.4,1.2,MeCN
DCAD,PCy3,5,1.05,1.4,1.2,PhMe
DCAD,PCy3,5,1.05,1.4,1.2,EtOAc
DCAD,PCy3,5,1.2,1.05,0.95,2-MeTHF
DCAD,PCy3,5,1.2,1.05,0.95,MeCN
DCAD,PCy3,5,1.2,1.05,0.95,PhMe
DCAD,PCy3,5,1.2,1.05,0.95,EtOAc
DCAD,PCy3,5,1.2,1.05,1.05,2-MeTHF
DCAD,PCy3,5,1.2,1.05,1.05,MeCN
DCAD,PCy3,5,1.2,1.05,1.05,PhMe
DCAD,PCy3,5,1.2,1.05,1.05,EtOAc
DCAD,PCy3,5,1.2,1.05,1.2,2-MeTHF
DCAD,PCy3,5,1.2,1.05,1.2,MeCN
DCAD,PCy3,5,1.2,1.05,1.2,PhMe
DCAD,PCy3,5,1.2,1.05,1.2,EtOAc
DCAD,PCy3,5,1.2,1.2,0.95,2-MeTHF
DCAD,PCy3,5,1.2,1.2,0.95,MeCN
DCAD,PCy3,5,1.2,1.2,0.95,PhMe
DCAD,PCy3,5,1.2,1.2,0.95,EtOAc
DCAD,PCy3,5,1.2,1.2,1.05,2-MeTHF
DCAD,PCy3,5,1.2,1.2,1.05,MeCN
DCAD,PCy3,5,1.2,1.2,1.05,PhMe
DCAD,PCy3,5,1.2,1.2,1.05,EtOAc
DCAD,PCy3,5,1.2,1.2,1.2,2-MeTHF
DCAD,PCy3,5,1.2,1.2,1.2,MeCN
DCAD,PCy3,5,1.2,1.2,1.2,PhMe
DCAD,PCy3,5,1.2,1.2,1.2,EtOAc
DCAD,PCy3,5,1.2,1.4,0.95,2-MeTHF
DCAD,PCy3,5,1.2,1.4,0.95,MeCN
DCAD,PCy3,5,1.2,1.4,0.95,PhMe
DCAD,PCy3,5,1.2,1.4,0.95,EtOAc
DCAD,PCy3,5,1.2,1.4,1.05,2-MeTHF
DCAD,PCy3,5,1.2,1.4,1.05,MeCN
DCAD,PCy3,5,1.2,1.4,1.05,PhMe
DCAD,PCy3,5,1.2,1.4,1.05,EtOAc
DCAD,PCy3,5,1.2,1.4,1.2,2-MeTHF
DCAD,PCy3,5,1.2,1.4,1.2,MeCN
DCAD,PCy3,5,1.2,1.4,1.2,PhMe
DCAD,PCy3,5,1.2,1.4,1.2,EtOAc
DCAD,PCy3,5,1.4,1.05,0.95,2-MeTHF
DCAD,PCy3,5,1.4,1.05,0.95,MeCN
DCAD,PCy3,5,1.4,1.05,0.95,PhMe
DCAD,PCy3,5,1.4,1.05,0.95,EtOAc
DCAD,PCy3,5,1.4,1.05,1.05,2-MeTHF
DCAD,PCy3,5,1.4,1.05,1.05,MeCN
DCAD,PCy3,5,1.4,1.05,1.05,PhMe
DCAD,PCy3,5,1.4,1.05,1.05,EtOAc
DCAD,PCy3,5,1.4,1.05,1.2,2-MeTHF
DCAD,PCy3,5,1.4,1.05,1.2,MeCN
DCAD,PCy3,5,1.4,1.05,1.2,PhMe
DCAD,PCy3,5,1.4,1.05,1.2,EtOAc
DCAD,PCy3,5,1.4,1.2,0.95,2-MeTHF
DCAD,PCy3,5,1.4,1.2,0.95,MeCN
DCAD,PCy3,5,1.4,1.2,0.95,PhMe
DCAD,PCy3,5,1.4,1.2,0.95,EtOAc
DCAD,PCy3,5,1.4,1.2,1.05,2-MeTHF
DCAD,PCy3,5,1.4,1.2,1.05,MeCN
DCAD,PCy3,5,1.4,1.2,1.05,PhMe
DCAD,PCy3,5,1.4,1.2,1.05,EtOAc
DCAD,PCy3,5,1.4,1.2,1.2,2-MeTHF
DCAD,PCy3,5,1.4,1.2,1.2,MeCN
DCAD,PCy3,5,1.4,1.2,1.2,PhMe
DCAD,PCy3,5,1.4,1.2,1.2,EtOAc
DCAD,PCy3,5,1.4,1.4,0.95,2-MeTHF
DCAD,PCy3,5,1.4,1.4,0.95,MeCN
DCAD,PCy3,5,1.4,1.4,0.95,PhMe
DCAD,PCy3,5,1.4,1.4,0.95,EtOAc
DCAD,PCy3,5,1.4,1.4,1.05,2-MeTHF
DCAD,PCy3,5,1.4,1.4,1.05,MeCN
DCAD,PCy3,5,1.4,1.4,1.05,PhMe
DCAD,PCy3,5,1.4,1.4,1.05,EtOAc
DCAD,PCy3,5,1.4,1.4,1.2,2-MeTHF
DCAD,PCy3,5,1.4,1.4,1.2,MeCN
DCAD,PCy3,5,1.4,1.4,1.2,PhMe
DCAD,PCy3,5,1.4,1.4,1.2,EtOAc
DCAD,PCy3,20,1.05,1.05,0.95,2-MeTHF
DCAD,PCy3,20,1.05,1.05,0.95,MeCN
DCAD,PCy3,20,1.05,1.05,0.95,PhMe
DCAD,PCy3,20,1.05,1.05,0.95,EtOAc
DCAD,PCy3,20,1.05,1.05,1.05,2-MeTHF
DCAD,PCy3,20,1.05,1.05,1.05,MeCN
DCAD,PCy3,20,1.05,1.05,1.05,PhMe
DCAD,PCy3,20,1.05,1.05,1.05,EtOAc
DCAD,PCy3,20,1.05,1.05,1.2,2-MeTHF
DCAD,PCy3,20,1.05,1.05,1.2,MeCN
DCAD,PCy3,20,1.05,1.05,1.2,PhMe
DCAD,PCy3,20,1.05,1.05,1.2,EtOAc
DCAD,PCy3,20,1.05,1.2,0.95,2-MeTHF
DCAD,PCy3,20,1.05,1.2,0.95,MeCN
DCAD,PCy3,20,1.05,1.2,0.95,PhMe
DCAD,PCy3,20,1.05,1.2,0.95,EtOAc
DCAD,PCy3,20,1.05,1.2,1.05,2-MeTHF
DCAD,PCy3,20,1.05,1.2,1.05,MeCN
DCAD,PCy3,20,1.05,1.2,1.05,PhMe
DCAD,PCy3,20,1.05,1.2,1.05,EtOAc
DCAD,PCy3,20,1.05,1.2,1.2,2-MeTHF
DCAD,PCy3,20,1.05,1.2,1.2,MeCN
DCAD,PCy3,20,1.05,1.2,1.2,PhMe
DCAD,PCy3,20,1.05,1.2,1.2,EtOAc
DCAD,PCy3,20,1.05,1.4,0.95,2-MeTHF
DCAD,PCy3,20,1.05,1.4,0.95,MeCN
DCAD,PCy3,20,1.05,1.4,0.95,PhMe
DCAD,PCy3,20,1.05,1.4,0.95,EtOAc
DCAD,PCy3,20,1.05,1.4,1.05,2-MeTHF
DCAD,PCy3,20,1.05,1.4,1.05,MeCN
DCAD,PCy3,20,1.05,1.4,1.05,PhMe
DCAD,PCy3,20,1.05,1.4,1.05,EtOAc
DCAD,PCy3,20,1.05,1.4,1.2,2-MeTHF
DCAD,PCy3,20,1.05,1.4,1.2,MeCN
DCAD,PCy3,20,1.05,1.4,1.2,PhMe
DCAD,PCy3,20,1.05,1.4,1.2,EtOAc
DCAD,PCy3,20,1.2,1.05,0.95,2-MeTHF
DCAD,PCy3,20,1.2,1.05,0.95,MeCN
DCAD,PCy3,20,1.2,1.05,0.95,PhMe
DCAD,PCy3,20,1.2,1.05,0.95,EtOAc
DCAD,PCy3,20,1.2,1.05,1.05,2-MeTHF
DCAD,PCy3,20,1.2,1.05,1.05,MeCN
DCAD,PCy3,20,1.2,1.05,1.05,PhMe
DCAD,PCy3,20,1.2,1.05,1.05,EtOAc
DCAD,PCy3,20,1.2,1.05,1.2,2-MeTHF
DCAD,PCy3,20,1.2,1.05,1.2,MeCN
DCAD,PCy3,20,1.2,1.05,1.2,PhMe
DCAD,PCy3,20,1.2,1.05,1.2,EtOAc
DCAD,PCy3,20,1.2,1.2,0.95,2-MeTHF
DCAD,PCy3,20,1.2,1.2,0.95,MeCN
DCAD,PCy3,20,1.2,1.2,0.95,PhMe
DCAD,PCy3,20,1.2,1.2,0.95,EtOAc
DCAD,PCy3,20,1.2,1.2,1.05,2-MeTHF
DCAD,PCy3,20,1.2,1.2,1.05,MeCN
DCAD,PCy3,20,1.2,1.2,1.05,PhMe
DCAD,PCy3,20,1.2,1.2,1.05,EtOAc
DCAD,PCy3,20,1.2,1.2,1.2,2-MeTHF
DCAD,PCy3,20,1.2,1.2,1.2,MeCN
DCAD,PCy3,20,1.2,1.2,1.2,PhMe
DCAD,PCy3,20,1.2,1.2,1.2,EtOAc
DCAD,PCy3,20,1.2,1.4,0.95,2-MeTHF
DCAD,PCy3,20,1.2,1.4,0.95,MeCN
DCAD,PCy3,20,1.2,1.4,0.95,PhMe
DCAD,PCy3,20,1.2,1.4,0.95,EtOAc
DCAD,PCy3,20,1.2,1.4,1.05,2-MeTHF
DCAD,PCy3,20,1.2,1.4,1.05,MeCN
DCAD,PCy3,20,1.2,1.4,1.05,PhMe
DCAD,PCy3,20,1.2,1.4,1.05,EtOAc
DCAD,PCy3,20,1.2,1.4,1.2,2-MeTHF
DCAD,PCy3,20,1.2,1.4,1.2,MeCN
DCAD,PCy3,20,1.2,1.4,1.2,PhMe
DCAD,PCy3,20,1.2,1.4,1.2,EtOAc
DCAD,PCy3,20,1.4,1.05,0.95,2-MeTHF
DCAD,PCy3,20,1.4,1.05,0.95,MeCN
DCAD,PCy3,20,1.4,1.05,0.95,PhMe
DCAD,PCy3,20,1.4,1.05,0.95,EtOAc
DCAD,PCy3,20,1.4,1.05,1.05,2-MeTHF
DCAD,PCy3,20,1.4,1.05,1.05,MeCN
DCAD,PCy3,20,1.4,1.05,1.05,PhMe
DCAD,PCy3,20,1.4,1.05,1.05,EtOAc
DCAD,PCy3,20,1.4,1.05,1.2,2-MeTHF
DCAD,PCy3,20,1.4,1.05,1.2,MeCN
DCAD,PCy3,20,1.4,1.05,1.2,PhMe
DCAD,PCy3,20,1.4,1.05,1.2,EtOAc
DCAD,PCy3,20,1.4,1.2,0.95,2-MeTHF
DCAD,PCy3,20,1.4,1.2,0.95,MeCN
DCAD,PCy3,20,1.4,1.2,0.95,PhMe
DCAD,PCy3,20,1.4,1.2,0.95,EtOAc
DCAD,PCy3,20,1.4,1.2,1.05,2-MeTHF
DCAD,PCy3,20,1.4,1.2,1.05,MeCN
DCAD,PCy3,20,1.4,1.2,1.05,PhMe
DCAD,PCy3,20,1.4,1.2,1.05,EtOAc
DCAD,PCy3,20,1.4,1.2,1.2,2-MeTHF
DCAD,PCy3,20,1.4,1.2,1.2,MeCN
DCAD,PCy3,20,1.4,1.2,1.2,PhMe
DCAD,PCy3,20,1.4,1.2,1.2,EtOAc
DCAD,PCy3,20,1.4,1.4,0.95,2-MeTHF
DCAD,PCy3,20,1.4,1.4,0.95,MeCN
DCAD,PCy3,20,1.4,1.4,0.95,PhMe
DCAD,PCy3,20,1.4,1.4,0.95,EtOAc
DCAD,PCy3,20,1.4,1.4,1.05,2-MeTHF
DCAD,PCy3,20,1.4,1.4,1.05,MeCN
DCAD,PCy3,20,1.4,1.4,1.05,PhMe
DCAD,PCy3,20,1.4,1.4,1.05,EtOAc
DCAD,PCy3,20,1.4,1.4,1.2,2-MeTHF
DCAD,PCy3,20,1.4,1.4,1.2,MeCN
DCAD,PCy3,20,1.4,1.4,1.2,PhMe
DCAD,PCy3,20,1.4,1.4,1.2,EtOAc
DCAD,PCy3,35,1.05,1.05,0.95,2-MeTHF
DCAD,PCy3,35,1.05,1.05,0.95,MeCN
DCAD,PCy3,35,1.05,1.05,0.95,PhMe
DCAD,PCy3,35,1.05,1.05,0.95,EtOAc
DCAD,PCy3,35,1.05,1.05,1.05,2-MeTHF
DCAD,PCy3,35,1.05,1.05,1.05,MeCN
DCAD,PCy3,35,1.05,1.05,1.05,PhMe
DCAD,PCy3,35,1.05,1.05,1.05,EtOAc
DCAD,PCy3,35,1.05,1.05,1.2,2-MeTHF
DCAD,PCy3,35,1.05,1.05,1.2,MeCN
DCAD,PCy3,35,1.05,1.05,1.2,PhMe
DCAD,PCy3,35,1.05,1.05,1.2,EtOAc
DCAD,PCy3,35,1.05,1.2,0.95,2-MeTHF
DCAD,PCy3,35,1.05,1.2,0.95,MeCN
DCAD,PCy3,35,1.05,1.2,0.95,PhMe
DCAD,PCy3,35,1.05,1.2,0.95,EtOAc
DCAD,PCy3,35,1.05,1.2,1.05,2-MeTHF
DCAD,PCy3,35,1.05,1.2,1.05,MeCN
DCAD,PCy3,35,1.05,1.2,1.05,PhMe
DCAD,PCy3,35,1.05,1.2,1.05,EtOAc
DCAD,PCy3,35,1.05,1.2,1.2,2-MeTHF
DCAD,PCy3,35,1.05,1.2,1.2,MeCN
DCAD,PCy3,35,1.05,1.2,1.2,PhMe
DCAD,PCy3,35,1.05,1.2,1.2,EtOAc
DCAD,PCy3,35,1.05,1.4,0.95,2-MeTHF
DCAD,PCy3,35,1.05,1.4,0.95,MeCN
DCAD,PCy3,35,1.05,1.4,0.95,PhMe
DCAD,PCy3,35,1.05,1.4,0.95,EtOAc
DCAD,PCy3,35,1.05,1.4,1.05,2-MeTHF
DCAD,PCy3,35,1.05,1.4,1.05,MeCN
DCAD,PCy3,35,1.05,1.4,1.05,PhMe
DCAD,PCy3,35,1.05,1.4,1.05,EtOAc
DCAD,PCy3,35,1.05,1.4,1.2,2-MeTHF
DCAD,PCy3,35,1.05,1.4,1.2,MeCN
DCAD,PCy3,35,1.05,1.4,1.2,PhMe
DCAD,PCy3,35,1.05,1.4,1.2,EtOAc
DCAD,PCy3,35,1.2,1.05,0.95,2-MeTHF
DCAD,PCy3,35,1.2,1.05,0.95,MeCN
DCAD,PCy3,35,1.2,1.05,0.95,PhMe
DCAD,PCy3,35,1.2,1.05,0.95,EtOAc
DCAD,PCy3,35,1.2,1.05,1.05,2-MeTHF
DCAD,PCy3,35,1.2,1.05,1.05,MeCN
DCAD,PCy3,35,1.2,1.05,1.05,PhMe
DCAD,PCy3,35,1.2,1.05,1.05,EtOAc
DCAD,PCy3,35,1.2,1.05,1.2,2-MeTHF
DCAD,PCy3,35,1.2,1.05,1.2,MeCN
DCAD,PCy3,35,1.2,1.05,1.2,PhMe
DCAD,PCy3,35,1.2,1.05,1.2,EtOAc
DCAD,PCy3,35,1.2,1.2,0.95,2-MeTHF
DCAD,PCy3,35,1.2,1.2,0.95,MeCN
DCAD,PCy3,35,1.2,1.2,0.95,PhMe
DCAD,PCy3,35,1.2,1.2,0.95,EtOAc
DCAD,PCy3,35,1.2,1.2,1.05,2-MeTHF
DCAD,PCy3,35,1.2,1.2,1.05,MeCN
DCAD,PCy3,35,1.2,1.2,1.05,PhMe
DCAD,PCy3,35,1.2,1.2,1.05,EtOAc
DCAD,PCy3,35,1.2,1.2,1.2,2-MeTHF
DCAD,PCy3,35,1.2,1.2,1.2,MeCN
DCAD,PCy3,35,1.2,1.2,1.2,PhMe
DCAD,PCy3,35,1.2,1.2,1.2,EtOAc
DCAD,PCy3,35,1.2,1.4,0.95,2-MeTHF
DCAD,PCy3,35,1.2,1.4,0.95,MeCN
DCAD,PCy3,35,1.2,1.4,0.95,PhMe
DCAD,PCy3,35,1.2,1.4,0.95,EtOAc
DCAD,PCy3,35,1.2,1.4,1.05,2-MeTHF
DCAD,PCy3,35,1.2,1.4,1.05,MeCN
DCAD,PCy3,35,1.2,1.4,1.05,PhMe
DCAD,PCy3,35,1.2,1.4,1.05,EtOAc
DCAD,PCy3,35,1.2,1.4,1.2,2-MeTHF
DCAD,PCy3,35,1.2,1.4,1.2,MeCN
DCAD,PCy3,35,1.2,1.4,1.2,PhMe
DCAD,PCy3,35,1.2,1.4,1.2,EtOAc
DCAD,PCy3,35,1.4,1.05,0.95,2-MeTHF
DCAD,PCy3,35,1.4,1.05,0.95,MeCN
DCAD,PCy3,35,1.4,1.05,0.95,PhMe
DCAD,PCy3,35,1.4,1.05,0.95,EtOAc
DCAD,PCy3,35,1.4,1.05,1.05,2-MeTHF
DCAD,PCy3,35,1.4,1.05,1.05,MeCN
DCAD,PCy3,35,1.4,1.05,1.05,PhMe
DCAD,PCy3,35,1.4,1.05,1.05,EtOAc
DCAD,PCy3,35,1.4,1.05,1.2,2-MeTHF
DCAD,PCy3,35,1.4,1.05,1.2,MeCN
DCAD,PCy3,35,1.4,1.05,1.2,PhMe
DCAD,PCy3,35,1.4,1.05,1.2,EtOAc
DCAD,PCy3,35,1.4,1.2,0.95,2-MeTHF
DCAD,PCy3,35,1.4,1.2,0.95,MeCN
DCAD,PCy3,35,1.4,1.2,0.95,PhMe
DCAD,PCy3,35,1.4,1.2,0.95,EtOAc
DCAD,PCy3,35,1.4,1.2,1.05,2-MeTHF
DCAD,PCy3,35,1.4,1.2,1.05,MeCN
DCAD,PCy3,35,1.4,1.2,1.05,PhMe
DCAD,PCy3,35,1.4,1.2,1.05,EtOAc
DCAD,PCy3,35,1.4,1.2,1.2,2-MeTHF
DCAD,PCy3,35,1.4,1.2,1.2,MeCN
DCAD,PCy3,35,1.4,1.2,1.2,PhMe
DCAD,PCy3,35,1.4,1.2,1.2,EtOAc
DCAD,PCy3,35,1.4,1.4,0.95,2-MeTHF
DCAD,PCy3,35,1.4,1.4,0.95,MeCN
DCAD,PCy3,35,1.4,1.4,0.95,PhMe
DCAD,PCy3,35,1.4,1.4,0.95,EtOAc
DCAD,PCy3,35,1.4,1.4,1.05,2-MeTHF
DCAD,PCy3,35,1.4,1.4,1.05,MeCN
DCAD,PCy3,35,1.4,1.4,1.05,PhMe
DCAD,PCy3,35,1.4,1.4,1.05,EtOAc
DCAD,PCy3,35,1.4,1.4,1.2,2-MeTHF
DCAD,PCy3,35,1.4,1.4,1.2,MeCN
DCAD,PCy3,35,1.4,1.4,1.2,PhMe
DCAD,PCy3,35,1.4,1.4,1.2,EtOAc
DCAD,TFP,5,1.05,1.05,0.95,2-MeTHF
DCAD,TFP,5,1.05,1.05,0.95,MeCN
DCAD,TFP,5,1.05,1.05,0.95,PhMe
DCAD,TFP,5,1.05,1.05,0.95,EtOAc
DCAD,TFP,5,1.05,1.05,1.05,2-MeTHF
DCAD,TFP,5,1.05,1.05,1.05,MeCN
DCAD,TFP,5,1.05,1.05,1.05,PhMe
DCAD,TFP,5,1.05,1.05,1.05,EtOAc
DCAD,TFP,5,1.05,1.05,1.2,2-MeTHF
DCAD,TFP,5,1.05,1.05,1.2,MeCN
DCAD,TFP,5,1.05,1.05,1.2,PhMe
DCAD,TFP,5,1.05,1.05,1.2,EtOAc
DCAD,TFP,5,1.05,1.2,0.95,2-MeTHF
DCAD,TFP,5,1.05,1.2,0.95,MeCN
DCAD,TFP,5,1.05,1.2,0.95,PhMe
DCAD,TFP,5,1.05,1.2,0.95,EtOAc
DCAD,TFP,5,1.05,1.2,1.05,2-MeTHF
DCAD,TFP,5,1.05,1.2,1.05,MeCN
DCAD,TFP,5,1.05,1.2,1.05,PhMe
DCAD,TFP,5,1.05,1.2,1.05,EtOAc
DCAD,TFP,5,1.05,1.2,1.2,2-MeTHF
DCAD,TFP,5,1.05,1.2,1.2,MeCN
DCAD,TFP,5,1.05,1.2,1.2,PhMe
DCAD,TFP,5,1.05,1.2,1.2,EtOAc
DCAD,TFP,5,1.05,1.4,0.95,2-MeTHF
DCAD,TFP,5,1.05,1.4,0.95,MeCN
DCAD,TFP,5,1.05,1.4,0.95,PhMe
DCAD,TFP,5,1.05,1.4,0.95,EtOAc
DCAD,TFP,5,1.05,1.4,1.05,2-MeTHF
DCAD,TFP,5,1.05,1.4,1.05,MeCN
DCAD,TFP,5,1.05,1.4,1.05,PhMe
DCAD,TFP,5,1.05,1.4,1.05,EtOAc
DCAD,TFP,5,1.05,1.4,1.2,2-MeTHF
DCAD,TFP,5,1.05,1.4,1.2,MeCN
DCAD,TFP,5,1.05,1.4,1.2,PhMe
DCAD,TFP,5,1.05,1.4,1.2,EtOAc
DCAD,TFP,5,1.2,1.05,0.95,2-MeTHF
DCAD,TFP,5,1.2,1.05,0.95,MeCN
DCAD,TFP,5,1.2,1.05,0.95,PhMe
DCAD,TFP,5,1.2,1.05,0.95,EtOAc
DCAD,TFP,5,1.2,1.05,1.05,2-MeTHF
DCAD,TFP,5,1.2,1.05,1.05,MeCN
